Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Timezone Region
1825,General Mariano Escobedo International Airport,Monterrey,Mexico,MTY,MMMY,25.7784996,-100.1070023,1278,-6,S,America/Mexico_City
1826,General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,MMMZ,23.16139984,-106.2659988,38,-7,S,America/Mazatlan
1827,Nogales International Airport,Nogales,Mexico,NOG,MMNG,31.22610092,-110.9759979,3990,-7,S,America/Hermosillo
1828,Quetzalcóatl International Airport,Nuevo Laredo,Mexico,NLD,MMNL,27.44389915,-99.57050323,484,-6,S,America/Mexico_City
1829,Xoxocotlán International Airport,Oaxaca,Mexico,OAX,MMOX,16.99990082,-96.72660065,4989,-6,S,America/Mexico_City
1830,El Tajín National Airport,Poza Rico,Mexico,PAZ,MMPA,20.60269928,-97.46080017,497,-6,S,America/Mexico_City
1831,Hermanos Serdán International Airport,Puebla,Mexico,PBC,MMPB,19.15810013,-98.37139893,7361,-6,S,America/Mexico_City
1833,Puerto Peñasco International Airport,Punta Penasco,Mexico,PPE,MMPE,31.356202,-113.525677,30,-7,S,America/Hermosillo
1834,Piedras Negras International Airport,Piedras Negras,Mexico,PDS,MMPG,28.627399,-100.535004,901,-6,S,America/Mexico_City
1835,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,UPN,MMPN,19.39669991,-102.0390015,5258,-6,S,America/Mexico_City
1836,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,PVR,MMPR,20.68009949,-105.2539978,23,-6,S,America/Mexico_City
1837,Puerto Escondido International Airport,Puerto Escondido,Mexico,PXM,MMPS,15.8769,-97.089103,294,-6,S,America/Mexico_City
1838,Querétaro Intercontinental Airport,Queretaro,Mexico,QRO,MMQT,20.6173,-100.185997,6296,-6,S,America/Mexico_City
1839,General Lucio Blanco International Airport,Reynosa,Mexico,REX,MMRX,26.0089,-98.2285,139,-6,S,America/Mexico_City
1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,MMSD,23.15180016,-109.7210007,374,-7,S,America/Mazatlan
1841,San Felipe International Airport,San Filipe,Mexico,SFH,MMSF,30.93020058,-114.8089981,148,-8,S,America/Tijuana
1842,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,SLP,MMSP,22.25429916,-100.9309998,6035,-6,S,America/Mexico_City
1845,Francisco Sarabia International Airport,Torreon,Mexico,TRC,MMTC,25.56830025,-103.4110031,3688,-6,S,America/Mexico_City
1846,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,TGZ,MMTG,16.56360054,-93.02249908,1499,-6,S,America/Mexico_City
1847,General Abelardo L. Rodríguez International Airport,Tijuana,Mexico,TIJ,MMTJ,32.54109955,-116.9700012,489,-8,S,America/Tijuana
1848,General Francisco Javier Mina International Airport,Tampico,Mexico,TAM,MMTM,22.29640007,-97.86589813,80,-6,S,America/Mexico_City
1849,Tamuin Airport,Tamuin,Mexico,TSL,MMTN,22.0383,-98.806502,164,-6,S,America/Mexico_City
1850,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,TLC,MMTO,19.33709908,-99.56600189,8466,-6,S,America/Mexico_City
1851,Tapachula International Airport,Tapachula,Mexico,TAP,MMTP,14.79430008,-92.37000275,97,-6,S,America/Mexico_City
1852,Cancún International Airport,Cancun,Mexico,CUN,MMUN,21.03650093,-86.87709808,22,-5,S,America/Cancun
1853,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,VSA,MMVA,17.99699974,-92.81739807,46,-6,S,America/Mexico_City
1854,General Heriberto Jara International Airport,Vera Cruz,Mexico,VER,MMVR,19.14590073,-96.18730164,90,-6,S,America/Mexico_City
1855,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,ZCL,MMZC,22.89710045,-102.6869965,7141,-6,S,America/Mexico_City
1856,Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,ZIH,MMZH,17.60160065,-101.4609985,26,-6,S,America/Mexico_City
1857,Zamora Airport,Zamora,Mexico,ZMM,MMZM,20.045,-102.276001,5141,-6,S,America/Mexico_City
1858,Playa De Oro International Airport,Manzanillo,Mexico,ZLO,MMZO,19.14480019,-104.5589981,30,-6,S,America/Mexico_City
1860,Bluefields Airport,Bluefields,Nicaragua,BEF,MNBL,11.99100018,-83.77410126,20,-6,U,America/Managua
1863,Augusto C. Sandino (Managua) International Airport,Managua,Nicaragua,MGA,MNMG,12.14150047,-86.16819763,194,-6,U,America/Managua
1864,Puerto Cabezas Airport,Puerto Cabezas,Nicaragua,PUZ,MNPC,14.0472002,-83.38670349,52,-6,U,America/Managua
1865,Bocas Del Toro International Airport,Bocas Del Toro,Panama,BOC,MPBO,9.340849876,-82.25080109,10,-5,U,America/Panama
1866,Cap Manuel Niño International Airport,Changuinola,Panama,CHX,MPCH,9.458962,-82.515062,19,-5,U,America/Panama
1867,Enrique Malek International Airport,David,Panama,DAV,MPDA,8.390999794,-82.43499756,89,-5,U,America/Panama
1868,Panama Pacific International Airport,Howard,Panama,BLB,MPHO,8.91479,-79.599602,52,-5,U,America/Panama
1869,Marcos A. Gelabert International Airport,Panama,Panama,PAC,MPMG,8.973340034,-79.55560303,31,-5,U,America/Panama
1870,Ruben Cantu Airport,Santiago,Panama,SYP,MPSA,8.085599899,-80.94529724,272,-5,U,America/Panama
1871,Tocumen International Airport,Panama City,Panama,PTY,MPTO,9.071359634,-79.38349915,135,-5,U,America/Panama
1872,Buenos Aires Airport,Buenos Aires,Costa Rica,BAI,MRBA,9.163949,-83.330171,1214,-6,U,America/Costa_Rica
1874,Coto 47 Airport,Coto 47,Costa Rica,OTR,MRCC,8.601559639,-82.96859741,26,-6,U,America/Costa_Rica
1875,Chacarita Airport,Chacarita,Costa Rica,JAP,MRCH,9.981410027,-84.77269745,7,-6,U,America/Costa_Rica
1879,Golfito Airport,Golfito,Costa Rica,GLF,MRGF,8.654009819,-83.18219757,49,-6,U,America/Costa_Rica
1880,Guapiles Airport,Guapiles,Costa Rica,GPL,MRGP,10.21720028,-83.79699707,883,-6,U,America/Costa_Rica
1881,Daniel Oduber Quiros International Airport,Liberia,Costa Rica,LIR,MRLB,10.5933,-85.544403,270,-6,U,America/Costa_Rica
1882,Los Chiles Airport,Los Chiles,Costa Rica,LSL,MRLC,11.03530025,-84.70610046,131,-6,U,America/Costa_Rica
1883,Limon International Airport,Limon,Costa Rica,LIO,MRLM,9.957960129,-83.02200317,7,-6,U,America/Costa_Rica
1884,Nosara Airport,Nosara Beach,Costa Rica,NOB,MRNS,9.976490021,-85.65299988,33,-6,U,America/Costa_Rica
1885,Juan Santamaria International Airport,San Jose,Costa Rica,SJO,MROC,9.993860245,-84.20880127,3021,-6,U,America/Costa_Rica
1887,Palmar Sur Airport,Palmar Sur,Costa Rica,PMZ,MRPM,8.951029778,-83.46859741,49,-6,U,America/Costa_Rica
1889,Quepos Managua Airport,Quepos,Costa Rica,XQP,MRQP,9.443160057,-84.12979889,85,-6,U,America/Costa_Rica
1891,San Vito De Java Airport,San Vito De Jaba,Costa Rica,TOO,MRSV,8.826109886,-82.95890045,3228,-6,U,America/Costa_Rica
1892,Monseñor Óscar Arnulfo Romero International Airport,San Salvador,El Salvador,SAL,MSLP,13.4409,-89.055702,101,-6,U,America/El_Salvador
1894,Les Cayes Airport,Cayes,Haiti,CYA,MTCA,18.27109909,-73.78829956,203,-5,U,America/Port-au-Prince
1895,Cap Haitien International Airport,Cap Haitien,Haiti,CAP,MTCH,19.733,-72.194702,10,-5,U,America/Port-au-Prince
1896,Jacmel Airport,Jacmel,Haiti,JAK,MTJA,18.24110031,-72.51850128,167,-5,U,America/Port-au-Prince
1897,Toussaint Louverture International Airport,Port-au-prince,Haiti,PAP,MTPP,18.57999992,-72.29250336,122,-5,U,America/Port-au-Prince
1898,Gustavo Rizo Airport,Baracoa Playa,Cuba,BCA,MUBA,20.36529922,-74.5062027,26,-5,U,America/Havana
1899,Carlos Manuel de Cespedes Airport,Bayamo,Cuba,BYM,MUBY,20.39640045,-76.62139893,203,-5,U,America/Havana
1900,Maximo Gomez Airport,Ciego De Avila,Cuba,AVI,MUCA,22.02709961,-78.78959656,335,-5,U,America/Havana
1901,Jardines Del Rey Airport,Cunagua,Cuba,CCC,MUCC,22.46100044,-78.32839966,13,-5,U,America/Havana
1902,Jaime Gonzalez Airport,Cienfuegos,Cuba,CFG,MUCF,22.14999962,-80.41419983,102,-5,U,America/Havana
1903,Vilo Acuña International Airport,Cayo Largo del Sur,Cuba,CYO,MUCL,21.61650085,-81.54599762,10,-5,U,America/Havana
1904,Ignacio Agramonte International Airport,Camaguey,Cuba,CMW,MUCM,21.42029953,-77.84750366,413,-5,U,America/Havana
1905,Antonio Maceo International Airport,Santiago De Cuba,Cuba,SCU,MUCU,19.96980095,-75.83540344,249,-5,U,America/Havana
1907,Leeward Point Field,Guantanamo,Cuba,NBW,MUGM,19.90649986,-75.20709991,56,-5,U,\N
1908,Mariana Grajales Airport,Guantanamo,Cuba,GAO,MUGT,20.08530045,-75.15830231,56,-5,U,America/Havana
1909,José Martí International Airport,Havana,Cuba,HAV,MUHA,22.98920059,-82.40910339,210,-5,U,America/Havana
1910,Frank Pais International Airport,Holguin,Cuba,HOG,MUHG,20.78560066,-76.31510162,361,-5,U,America/Havana
1911,La Coloma Airport,La Coloma,Cuba,LCL,MULM,22.33609962,-83.64189911,131,-5,U,America/Havana
1912,Orestes Acosta Airport,Moa,Cuba,MOA,MUMO,20.65390015,-74.92220306,16,-5,U,America/Havana
1913,Sierra Maestra Airport,Manzanillo,Cuba,MZO,MUMZ,20.28809929,-77.08920288,112,-5,U,America/Havana
1914,Rafael Cabrera Airport,Nueva Gerona,Cuba,GER,MUNG,21.83469963,-82.78379822,79,-5,U,America/Havana
1915,Playa Baracoa Airport,Baracoa Playa,Cuba,UPB,MUPB,23.03280067,-82.57939911,102,-5,U,America/Havana
1916,Pinar Del Rio Airport,Pinar Del Rio Norte,Cuba,QPD,MUPR,22.42140007,-83.67839813,131,-5,U,America/Havana
1918,Abel Santamaria Airport,Santa Clara,Cuba,SNU,MUSC,22.49220085,-79.94360352,338,-5,U,America/Havana
1920,Siguanea Airport,Siguanea,Cuba,SZJ,MUSN,21.64249992,-82.95510101,39,-5,U,America/Havana
1921,Sancti Spiritus Airport,Sancti Spiritus,Cuba,USS,MUSS,21.9704,-79.442703,295,-5,U,America/Havana
1923,Juan Gualberto Gomez International Airport,Varadero,Cuba,VRA,MUVR,23.03440094,-81.43530273,210,-5,U,America/Havana
1924,Hermanos Ameijeiras Airport,Las Tunas,Cuba,VTU,MUVT,20.98760033,-76.93579865,328,-5,U,America/Havana
1925,Gerrard Smith International Airport,Cayman Brac,Cayman Islands,CYB,MWCB,19.68700027,-79.88279724,8,-5,N,America/Cayman
1926,Owen Roberts International Airport,Georgetown,Cayman Islands,GCM,MWCR,19.2928009,-81.35769653,8,-5,N,America/Cayman
1927,Clarence A. Bain Airport,Clarence Bain,Bahamas,MAY,MYAB,24.28770065,-77.68460083,19,-5,U,America/Nassau
1928,Andros Town Airport,Andros Town,Bahamas,ASD,MYAF,24.69790077,-77.79560089,5,-5,U,America/Nassau
1930,Leonard M Thompson International Airport,Marsh Harbor,Bahamas,MHH,MYAM,26.5114,-77.083503,6,-5,U,America/Nassau
1931,San Andros Airport,San Andros,Bahamas,SAQ,MYAN,25.05380058,-78.0490036,5,-5,U,America/Nassau
1932,Spring Point Airport,Spring Point,Bahamas,AXP,MYAP,22.44179916,-73.97090149,11,-5,U,America/Nassau
1934,Treasure Cay Airport,Treasure Cay,Bahamas,TCB,MYAT,26.74530029,-77.39129639,8,-5,U,America/Nassau
1935,Chub Cay Airport,Chub Cay,Bahamas,CCZ,MYBC,25.41710091,-77.88089752,5,-5,U,America/Nassau
1936,Great Harbour Cay Airport,Bullocks Harbour,Bahamas,GHC,MYBG,25.7383,-77.840103,18,-5,U,America/Nassau
1937,South Bimini Airport,Alice Town,Bahamas,BIM,MYBS,25.69989967,-79.26470184,10,-5,U,America/Nassau
1941,Exuma International Airport,Great Exuma,Bahamas,GGT,MYEF,23.56259918,-75.87799835,9,-5,U,America/Nassau
1943,North Eleuthera Airport,North Eleuthera,Bahamas,ELH,MYEH,25.47489929,-76.6835022,13,-5,U,America/Nassau
1944,Governor's Harbour Airport,Governor's Harbor,Bahamas,GHB,MYEM,25.28470039,-76.33100128,26,-5,U,America/Nassau
1945,Normans Cay Airport,Norman's Cay,Bahamas,NMC,MYEN,24.59429932,-76.82019806,8,-5,U,America/Nassau
1946,Rock Sound Airport,Rock Sound,Bahamas,RSD,MYER,24.89507873,-76.17688179,10,-5,U,America/Nassau
1947,Staniel Cay Airport,Staniel Cay,Bahamas,TYM,MYES,24.16909981,-76.43910217,5,-5,U,America/Nassau
1948,Grand Bahama International Airport,Freeport,Bahamas,FPO,MYGF,26.55870056,-78.69560242,7,-5,U,America/Nassau
1949,Inagua Airport,Matthew Town,Bahamas,IGA,MYIG,20.97500038,-73.66690063,8,-5,U,America/Nassau
1950,Deadman's Cay Airport,Dead Man's Cay,Bahamas,LGI,MYLD,23.17900085,-75.09359741,9,-5,U,America/Nassau
1951,Stella Maris Airport,Stella Maris,Bahamas,SML,MYLS,23.582317,-75.268621,10,-5,U,America/Nassau
1952,Mayaguana Airport,Mayaguana,Bahamas,MYG,MYMM,22.379499,-73.013494,11,-5,U,America/Nassau
1953,Lynden Pindling International Airport,Nassau,Bahamas,NAS,MYNN,25.03899956,-77.46620178,16,-5,U,America/Nassau
1954,Duncan Town Airport,Duncan Town,Bahamas,DCT,MYRD,22.18180084,-75.72949982,6,-5,U,America/Nassau
1955,Rum Cay Airport,Port Nelson,Bahamas,RCY,MYRP,23.68440056,-74.8361969,15,-5,U,America/Nassau
1956,San Salvador Airport,Cockburn Town,Bahamas,ZSA,MYSM,24.06329918,-74.52400208,24,-5,U,America/Nassau
1957,Philip S. W. Goldson International Airport,Belize City,Belize,BZE,MZBZ,17.53910065,-88.30819702,15,-6,U,America/Belize
1958,Aitutaki Airport,Aitutaki,Cook Islands,AIT,NCAI,-18.83090019,-159.7640076,14,-10,U,Pacific/Rarotonga
1959,Rarotonga International Airport,Avarua,Cook Islands,RAR,NCRG,-21.20269966,-159.8059998,19,-10,U,Pacific/Rarotonga
1960,Nadi International Airport,Nandi,Fiji,NAN,NFFN,-17.7553997,177.4429932,59,12,U,Pacific/Fiji
1961,Nausori International Airport,Nausori,Fiji,SUV,NFNA,-18.04330063,178.5590057,17,12,U,Pacific/Fiji
1963,Fua'amotu International Airport,Tongatapu,Tonga,TBU,NFTF,-21.24119949,-175.1499939,126,13,U,Pacific/Tongatapu
1964,Vava'u International Airport,Vava'u,Tonga,VAV,NFTV,-18.58530045,-173.9620056,236,13,U,Pacific/Tongatapu
1965,Bonriki International Airport,Tarawa,Kiribati,TRW,NGTA,1.381639957,173.1470032,9,12,U,Pacific/Tarawa
1966,Tabiteuea North Airport,Tabiteuea North,Kiribati,TBF,NGTE,-1.224470019,174.776001,7,12,U,\N
1968,Hihifo Airport,Wallis,Wallis and Futuna,WLS,NLWW,-13.23830032,-176.1990051,79,12,U,Pacific/Wallis
1969,Faleolo International Airport,Faleolo,Samoa,APW,NSFA,-13.82999992,-172.0079956,58,13,U,Pacific/Apia
1970,Pago Pago International Airport,Pago Pago,American Samoa,PPG,NSTU,-14.33100033,-170.7100067,32,-11,U,Pacific/Pago_Pago
1971,Rurutu Airport,Rurutu,French Polynesia,RUR,NTAR,-22.4340992,-151.3609924,18,-10,U,\N
1972,Tubuai Airport,Tubuai,French Polynesia,TUB,NTAT,-23.36540031,-149.5240021,7,-10,U,Pacific/Tahiti
1973,Anaa Airport,Anaa,French Polynesia,AAA,NTGA,-17.3526001,-145.5099945,10,-10,U,Pacific/Tahiti
1974,Fangatau Airport,Fangatau,French Polynesia,FGU,NTGB,-15.81989956,-140.8869934,9,-10,U,Pacific/Tahiti
1975,Tikehau Airport,Tikehau,French Polynesia,TIH,NTGC,-15.1196003,-148.2310028,6,-10,U,Pacific/Tahiti
1976,Reao Airport,Reao,French Polynesia,REA,NTGE,-18.46590042,-136.4400024,12,-10,U,\N
1977,Fakarava Airport,Fakarava,French Polynesia,FAV,NTGF,-16.05410004,-145.6569977,13,-10,U,Pacific/Tahiti
1978,Manihi Airport,Manihi,French Polynesia,XMH,NTGI,-14.4368,-146.0700073,14,-10,U,Pacific/Tahiti
1979,Totegegie Airport,Totegegie,French Polynesia,GMR,NTGJ,-23.07990074,-134.8899994,7,-9,U,Pacific/Gambier
1980,Kaukura Airport,Kaukura Atoll,French Polynesia,KKR,NTGK,-15.66329956,-146.8849945,11,-10,U,Pacific/Tahiti
1981,Makemo Airport,Makemo,French Polynesia,MKP,NTGM,-16.58390045,-143.6580048,3,-10,U,Pacific/Tahiti
1982,Puka Puka Airport,Puka Puka,French Polynesia,PKP,NTGP,-14.80949974,-138.8130035,5,-10,U,Pacific/Tahiti
1983,Takapoto Airport,Takapoto,French Polynesia,TKP,NTGT,-14.70950031,-145.2460022,12,-10,U,Pacific/Tahiti
1984,Arutua Airport,Arutua,French Polynesia,AXR,NTGU,-15.2482996,-146.6170044,9,-10,U,Pacific/Tahiti
1985,Mataiva Airport,Mataiva,French Polynesia,MVT,NTGV,-14.86810017,-148.7169952,11,-10,U,Pacific/Tahiti
1986,Takaroa Airport,Takaroa,French Polynesia,TKX,NTKR,-14.45580006,-145.0249939,13,-10,U,Pacific/Tahiti
1987,Nuku Hiva Airport,Nuku Hiva,French Polynesia,NHV,NTMD,-8.795599937,-140.2290039,220,-9.5,U,Pacific/Marquesas
1989,Bora Bora Airport,Bora Bora,French Polynesia,BOB,NTTB,-16.44440079,-151.7510071,10,-10,U,Pacific/Tahiti
1990,Rangiroa Airport,Rangiroa,French Polynesia,RGI,NTTG,-14.95429993,-147.6609955,10,-10,U,Pacific/Tahiti
1991,Huahine-Fare Airport,Huahine Island,French Polynesia,HUH,NTTH,-16.68720055,-151.0220032,7,-10,U,Pacific/Tahiti
1992,Moorea Airport,Moorea,French Polynesia,MOZ,NTTM,-17.49,-149.761993,9,-10,U,Pacific/Tahiti
1993,Hao Airport,Hao Island,French Polynesia,HOI,NTTO,-18.07480049,-140.9459991,10,-10,U,\N
1994,Maupiti Airport,Maupiti,French Polynesia,MAU,NTTP,-16.42650032,-152.2440033,15,-10,U,Pacific/Tahiti
1995,Raiatea Airport,Raiatea Island,French Polynesia,RFP,NTTR,-16.7229,-151.466003,3,-10,U,Pacific/Tahiti
1997,Bauerfield International Airport,Port-vila,Vanuatu,VLI,NVVV,-17.69930077,168.3200073,70,11,U,Pacific/Efate
1998,Koné Airport,Kone,New Caledonia,KNQ,NWWD,-21.05430031,164.8370056,23,11,U,Pacific/Noumea
1999,Koumac Airport,Koumac,New Caledonia,KOC,NWWK,-20.54630089,164.2559967,42,11,U,Pacific/Noumea
2000,Lifou Airport,Lifou,New Caledonia,LIF,NWWL,-20.77479935,167.2400055,92,11,U,Pacific/Noumea
2001,Nouméa Magenta Airport,Noumea,New Caledonia,GEA,NWWM,-22.25830078,166.4730072,10,11,U,Pacific/Noumea
2002,Maré Airport,Mare,New Caledonia,MEE,NWWR,-21.4817009,168.0379944,141,11,U,Pacific/Noumea
2003,Touho Airport,Touho,New Caledonia,TOU,NWWU,-20.79000092,165.2590027,10,11,U,Pacific/Noumea
2004,Ouvéa Airport,Ouvea,New Caledonia,UVE,NWWV,-20.6406002,166.572998,23,11,U,Pacific/Noumea
2005,La Tontouta International Airport,Noumea,New Caledonia,NOU,NWWW,-22.01460075,166.2129974,52,11,U,Pacific/Noumea
2006,Auckland International Airport,Auckland,New Zealand,AKL,NZAA,-37.0080986,174.7920074,23,12,Z,Pacific/Auckland
2007,Taupo Airport,Taupo,New Zealand,TUO,NZAP,-38.73970032,176.0839996,1335,12,Z,Pacific/Auckland
2008,Ardmore Airport,Ardmore,New Zealand,AMZ,NZAR,-37.02970123,174.9730072,111,12,Z,Pacific/Auckland
2009,Christchurch International Airport,Christchurch,New Zealand,CHC,NZCH,-43.48939896,172.5319977,123,12,Z,Pacific/Auckland
2010,Chatham Islands-Tuuta Airport,Chatham Island,New Zealand,CHT,NZCI,-43.81000137,-176.4570007,43,12.75,Z,Pacific/Chatham
2011,Dunedin Airport,Dunedin,New Zealand,DUD,NZDN,-45.92810059,170.197998,4,12,Z,Pacific/Auckland
2012,Gisborne Airport,Gisborne,New Zealand,GIS,NZGS,-38.66329956,177.9779968,15,12,Z,Pacific/Auckland
2013,Glentanner Airport,Glentanner,New Zealand,GTN,NZGT,-43.90670013,170.128006,1824,12,Z,Pacific/Auckland
2014,Hokitika Airfield,Hokitika,New Zealand,HKK,NZHK,-42.71360016,170.9850006,146,12,Z,Pacific/Auckland
2015,Hamilton International Airport,Hamilton,New Zealand,HLZ,NZHN,-37.86669922,175.3320007,172,12,Z,Pacific/Auckland
2017,Kerikeri Airport,Kerikeri,New Zealand,KKE,NZKK,-35.26279831,173.9120026,492,12,Z,Pacific/Auckland
2018,Kaitaia Airport,Kaitaia,New Zealand,KAT,NZKT,-35.06999969,173.2850037,270,12,Z,Pacific/Auckland
2019,Alexandra Airport,Alexandra,New Zealand,ALR,NZLX,-45.21170044,169.3730011,752,12,Z,Pacific/Auckland
2020,Mount Cook Airport,Mount Cook,New Zealand,MON,NZMC,-43.76499939,170.1329956,2153,12,Z,Pacific/Auckland
2021,Manapouri Airport,Manapouri,New Zealand,TEU,NZMO,-45.53310013,167.6499939,687,12,Z,Pacific/Auckland
2022,Hood Airport,Masterton,New Zealand,MRO,NZMS,-40.97330093,175.6340027,364,12,Z,Pacific/Auckland
2023,New Plymouth Airport,New Plymouth,New Zealand,NPL,NZNP,-39.00859833,174.1790009,97,12,Z,Pacific/Auckland
2024,Nelson Airport,Nelson,New Zealand,NSN,NZNS,-41.2983017,173.220993,17,12,Z,Pacific/Auckland
2025,Invercargill Airport,Invercargill,New Zealand,IVC,NZNV,-46.41239929,168.3130035,5,12,Z,Pacific/Auckland
2026,RNZAF Base Ohakea,Ohakea,New Zealand,OHA,NZOH,-40.20600128,175.3880005,164,12,Z,Pacific/Auckland
2027,Oamaru Airport,Oamaru,New Zealand,OAM,NZOU,-44.97000122,171.0820007,99,12,Z,Pacific/Auckland
2028,Palmerston North Airport,Palmerston North,New Zealand,PMR,NZPM,-40.3205986,175.6170044,151,12,Z,Pacific/Auckland
2029,Paraparaumu Airport,Paraparaumu,New Zealand,PPQ,NZPP,-40.90470123,174.9889984,22,12,Z,Pacific/Auckland
2030,Queenstown International Airport,Queenstown International,New Zealand,ZQN,NZQN,-45.02109909,168.7389984,1171,12,Z,Pacific/Auckland
2031,Rotorua Regional Airport,Rotorua,New Zealand,ROT,NZRO,-38.10919952,176.3170013,935,12,Z,Pacific/Auckland
2034,Tauranga Airport,Tauranga,New Zealand,TRG,NZTG,-37.6719017,176.1959991,13,12,Z,Pacific/Auckland
2035,Timaru Airport,Timaru,New Zealand,TIU,NZTU,-44.30279922,171.2250061,89,12,Z,Pacific/Auckland
2036,Pukaki Airport,Pukaki,New Zealand,TWZ,NZUK,-44.23500061,170.1179962,1575,12,Z,Pacific/Auckland
2037,Woodbourne Airport,Woodbourne,New Zealand,BHE,NZWB,-41.5182991,173.8699951,109,12,Z,Pacific/Auckland
2039,Wanaka Airport,Wanaka,New Zealand,WKA,NZWF,-44.72219849,169.2460022,1142,12,Z,Pacific/Auckland
2041,Whakatane Airport,Whakatane,New Zealand,WHK,NZWK,-37.92060089,176.9140015,20,12,Z,Pacific/Auckland
2042,Wellington International Airport,Wellington,New Zealand,WLG,NZWN,-41.32720184,174.8049927,41,12,Z,Pacific/Auckland
2043,Wairoa Airport,Wairoa,New Zealand,WIR,NZWO,-39.00690079,177.4069977,42,12,Z,Pacific/Auckland
2045,Whangarei Airport,Whangarei,New Zealand,WRE,NZWR,-35.7682991,174.3650055,133,12,Z,Pacific/Auckland
2046,Westport Airport,Westport,New Zealand,WSZ,NZWS,-41.73809814,171.5809937,13,12,Z,Pacific/Auckland
2047,Wanganui Airport,Wanganui,New Zealand,WAG,NZWU,-39.96220016,175.0249939,27,12,Z,Pacific/Auckland
2048,Herat Airport,Herat,Afghanistan,HEA,OAHR,34.20999908,62.22829819,3206,4.5,U,Asia/Kabul
2049,Jalalabad Airport,Jalalabad,Afghanistan,JAA,OAJL,34.39979935,70.49859619,1814,4.5,U,Asia/Kabul
2050,Kabul International Airport,Kabul,Afghanistan,KBL,OAKB,34.5658989,69.21230316,5877,4.5,U,Asia/Kabul
2051,Kandahar Airport,Kandahar,Afghanistan,KDH,OAKN,31.50580025,65.84780121,3337,4.5,U,Asia/Kabul
2052,Maimana Airport,Maimama,Afghanistan,MMZ,OAMN,35.93080139,64.7609024,2743,4.5,U,Asia/Kabul
2053,Mazar I Sharif Airport,Mazar-i-sharif,Afghanistan,MZR,OAMS,36.70690155,67.20970154,1284,4.5,U,Asia/Kabul
2054,Shindand Airport,Shindand,Afghanistan,OAH,OASD,33.3913002,62.26100159,3773,4.5,U,Asia/Kabul
2056,Konduz Airport,Kunduz,Afghanistan,UND,OAUZ,36.6651001,68.91079712,1457,4.5,U,Asia/Kabul
2057,Bahrain International Airport,Bahrain,Bahrain,BAH,OBBI,26.27079964,50.63359833,6,3,U,Asia/Bahrain
2059,Abha Regional Airport,Abha,Saudi Arabia,AHB,OEAB,18.24040031,42.65660095,6858,3,U,Asia/Riyadh
2060,Al Ahsa Airport,Al-ahsa,Saudi Arabia,HOF,OEAH,25.2852993,49.48519897,588,3,U,Asia/Riyadh
2061,Al Baha Airport,El-baha,Saudi Arabia,ABT,OEBA,20.29610062,41.63430023,5486,3,U,Asia/Riyadh
2062,Bisha Airport,Bisha,Saudi Arabia,BHH,OEBH,19.9843998,42.6208992,3887,3,U,Asia/Riyadh
2064,King Fahd International Airport,Dammam,Saudi Arabia,DMM,OEDF,26.47120094,49.79790115,72,3,U,Asia/Riyadh
2065,King Abdulaziz Air Base,Dhahran,Saudi Arabia,DHA,OEDR,26.26539993,50.15200043,84,3,U,Asia/Riyadh
2066,Jizan Regional Airport,Gizan,Saudi Arabia,GIZ,OEGN,16.90110016,42.58580017,20,3,U,Asia/Riyadh
2067,Gassim Airport,Gassim,Saudi Arabia,ELQ,OEGS,26.30279922,43.7743988,2126,3,U,Asia/Riyadh
2068,Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,OEGT,31.412413,37.278898,1672,3,U,Asia/Riyadh
2069,Ha'il Airport,Hail,Saudi Arabia,HAS,OEHL,27.437901,41.686298,3331,3,U,Asia/Riyadh
2070,Jubail Airport,Jubail,Saudi Arabia,QJB,OEJB,27.03899956,49.40510178,26,3,U,Asia/Riyadh
2072,King Abdulaziz International Airport,Jeddah,Saudi Arabia,JED,OEJN,21.6796,39.156502,48,3,U,Asia/Riyadh
2073,King Khaled Military City Airport,King Khalid Mil.city,Saudi Arabia,KMC,OEKK,27.9009,45.528198,1352,3,U,Asia/Riyadh
2074,Prince Mohammad Bin Abdulaziz Airport,Madinah,Saudi Arabia,MED,OEMA,24.5534,39.705101,2151,3,U,Asia/Riyadh
2075,Nejran Airport,Nejran,Saudi Arabia,EAM,OENG,17.6114006,44.4192009,3982,3,U,Asia/Riyadh
2076,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,Saudi Arabia,AQI,OEPA,28.335199,46.125099,1174,3,U,Asia/Riyadh
2081,Rafha Domestic Airport,Rafha,Saudi Arabia,RAH,OERF,29.62639999,43.49060059,1474,3,U,Asia/Riyadh
2082,King Khaled International Airport,Riyadh,Saudi Arabia,RUH,OERK,24.95759964,46.69879913,2049,3,U,Asia/Riyadh
